Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls,Most_Wickets_in_Match,Runs_in_Best_Bowling_Match
2024.0,Abdul Samad,16.0,2.0,182.0,37.0,18.2,108.0,168.52,0.0,0.0,15.0,11.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,Abdul Samad,9.0,4.0,169.0,37.0,42.25,128.0,132.03,0.0,0.0,10.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Abdul Samad,2.0,0.0,4.0,4.0,2.0,7.0,57.14,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
2021.0,Abdul Samad,11.0,1.0,111.0,28.0,12.33,87.0,127.58,0.0,0.0,4.0,8.0,8.0,0.0,11.0,6.0,9.0,1.0,9.0,9.0,6.0,0.0,0.0,1.0,9.0
2020.0,Abdul Samad,12.0,3.0,111.0,33.0,22.2,65.0,170.76,0.0,0.0,8.0,6.0,5.0,0.0,12.0,42.0,96.0,1.0,96.0,13.71,42.0,0.0,0.0,1.0,41.0
2024.0,Abhinav Manohar,2.0,0.0,9.0,8.0,4.5,16.0,56.25,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,Abhinav Manohar,9.0,0.0,114.0,42.0,19.0,83.0,137.35,0.0,0.0,6.0,7.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Abhinav Manohar,8.0,1.0,108.0,43.0,18.0,75.0,144.0,0.0,0.0,14.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Abhishek Sharma,16.0,1.0,484.0,75.0,32.27,237.0,204.22,0.0,3.0,36.0,42.0,7.0,0.0,16.0,42.0,51.0,2.0,25.5,7.29,21.0,0.0,0.0,2.0,24.0
2023.0,Abhishek Sharma,11.0,0.0,226.0,67.0,20.55,157.0,143.95,0.0,2.0,28.0,6.0,4.0,0.0,11.0,72.0,124.0,2.0,62.0,10.33,36.0,0.0,0.0,1.0,26.0
2022.0,Abhishek Sharma,14.0,0.0,426.0,75.0,30.43,320.0,133.13,0.0,2.0,47.0,13.0,1.0,0.0,14.0,24.0,38.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,10.0
2021.0,Abhishek Sharma,8.0,1.0,98.0,33.0,16.33,75.0,130.66,0.0,0.0,7.0,4.0,2.0,0.0,8.0,60.0,64.0,4.0,16.0,6.4,15.0,0.0,0.0,2.0,4.0
2020.0,Abhishek Sharma,8.0,2.0,71.0,31.0,14.2,56.0,126.78,0.0,0.0,6.0,3.0,1.0,0.0,8.0,60.0,91.0,2.0,45.5,9.1,30.0,0.0,0.0,1.0,15.0
2019.0,Abhishek Sharma,3.0,1.0,9.0,5.0,4.5,9.0,100.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,12.0,21.0,1.0,21.0,10.5,12.0,0.0,0.0,1.0,10.0
2018.0,Abhishek Sharma,3.0,2.0,63.0,46.0,63.0,33.0,190.9,0.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Abishek Porel,14.0,2.0,327.0,65.0,32.7,205.0,159.51,0.0,2.0,36.0,13.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,Abishek Porel,4.0,0.0,33.0,20.0,8.25,31.0,106.45,0.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Adam Zampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,92.0,2.0,46.0,8.36,33.0,0.0,0.0,1.0,12.0
2017.0,Adam Zampa,6.0,0.0,5.0,5.0,5.0,7.0,71.42,0.0,0.0,1.0,0.0,0.0,0.0,6.0,119.0,163.0,7.0,23.28,8.21,17.0,0.0,0.0,2.0,22.0
2016.0,Adam Zampa,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,102.0,115.0,12.0,9.58,6.76,8.5,0.0,1.0,6.0,19.0
2024.0,Aiden Markram,11.0,2.0,220.0,50.0,24.44,177.0,124.29,0.0,1.0,18.0,4.0,5.0,0.0,11.0,12.0,15.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,5.0
2023.0,Aiden Markram,13.0,2.0,248.0,50.0,22.55,197.0,125.89,0.0,1.0,18.0,8.0,11.0,0.0,13.0,49.0,70.0,1.0,70.0,8.57,49.0,0.0,0.0,1.0,24.0
2022.0,Aiden Markram,14.0,4.0,381.0,68.0,47.63,274.0,139.05,0.0,3.0,25.0,19.0,6.0,0.0,14.0,36.0,64.0,1.0,64.0,10.67,36.0,0.0,0.0,1.0,8.0
2021.0,Aiden Markram,6.0,1.0,146.0,42.0,29.2,119.0,122.68,0.0,0.0,12.0,4.0,3.0,0.0,6.0,24.0,23.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,5.0
2024.0,Ajinkya Rahane,13.0,0.0,242.0,45.0,20.17,196.0,123.47,0.0,0.0,23.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,Ajinkya Rahane,14.0,1.0,326.0,71.0,32.6,189.0,172.49,0.0,2.0,24.0,16.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Ajinkya Rahane,7.0,0.0,133.0,44.0,19.0,128.0,103.91,0.0,0.0,14.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Ajinkya Rahane,2.0,0.0,8.0,8.0,8.0,8.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Ajinkya Rahane,9.0,0.0,113.0,60.0,14.12,107.0,105.6,0.0,1.0,12.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Ajinkya Rahane,14.0,1.0,393.0,105.0,32.75,285.0,137.89,1.0,1.0,45.0,9.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Ajinkya Rahane,15.0,1.0,370.0,65.0,28.46,313.0,118.21,0.0,1.0,39.0,5.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Ajinkya Rahane,16.0,1.0,382.0,60.0,25.46,323.0,118.26,0.0,2.0,35.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Ajinkya Rahane,14.0,3.0,480.0,74.0,43.63,379.0,126.64,0.0,6.0,54.0,9.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Ajinkya Rahane,14.0,2.0,540.0,91.0,49.09,413.0,130.75,0.0,4.0,53.0,13.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Ajinkya Rahane,13.0,0.0,339.0,72.0,28.25,291.0,116.49,0.0,3.0,38.0,3.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,Ajinkya Rahane,18.0,4.0,488.0,68.0,34.85,458.0,106.55,0.0,4.0,42.0,11.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,Ajinkya Rahane,16.0,2.0,560.0,103.0,40.0,433.0,129.33,1.0,3.0,73.0,10.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,Ajinkya Rahane,10.0,1.0,120.0,52.0,20.0,98.0,122.44,0.0,1.0,12.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,Ajinkya Rahane,8.0,1.0,144.0,62.0,24.0,123.0,117.07,0.0,2.0,12.0,3.0,1.0,0.0,8.0,6.0,5.0,1.0,5.0,5.0,6.0,0.0,0.0,1.0,5.0
2008.0,Ajinkya Rahane,2.0,0.0,4.0,4.0,2.0,17.0,23.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Akash Deep,1.0,1.0,2.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,55.0,1.0,55.0,15.71,21.0,0.0,0.0,1.0,55.0
2023.0,Akash Deep,2.0,0.0,17.0,17.0,17.0,8.0,212.5,0.0,0.0,2.0,1.0,1.0,0.0,2.0,30.0,59.0,1.0,59.0,11.8,30.0,0.0,0.0,1.0,29.0
2022.0,Akash Deep,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,113.0,205.0,5.0,41.0,10.88,22.6,0.0,0.0,3.0,45.0
2024.0,Akash Madhwal,5.0,1.0,4.0,4.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,109.0,205.0,5.0,41.0,11.28,21.8,0.0,0.0,3.0,20.0
2023.0,Akash Madhwal,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,153.0,219.0,14.0,15.64,8.59,10.93,1.0,1.0,5.0,5.0
2023.0,Akash Singh,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,114.0,188.0,5.0,37.6,9.89,22.8,0.0,0.0,2.0,40.0
2021.0,Akash Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,39.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,39.0
2024.0,Andre Russell,14.0,2.0,222.0,64.0,31.71,120.0,185.0,0.0,1.0,20.0,16.0,3.0,0.0,15.0,176.0,295.0,19.0,15.53,10.06,9.26,0.0,0.0,3.0,19.0
2023.0,Andre Russell,14.0,3.0,227.0,42.0,20.64,156.0,145.51,0.0,0.0,13.0,18.0,6.0,0.0,14.0,91.0,172.0,7.0,24.57,11.34,13.0,0.0,0.0,3.0,22.0
2022.0,Andre Russell,14.0,3.0,335.0,70.0,37.22,192.0,174.48,0.0,1.0,18.0,32.0,2.0,0.0,14.0,169.0,278.0,17.0,16.35,9.87,9.94,1.0,0.0,4.0,5.0
2021.0,Andre Russell,10.0,2.0,183.0,54.0,26.14,120.0,152.5,0.0,1.0,14.0,14.0,2.0,0.0,10.0,114.0,188.0,11.0,17.09,9.89,10.36,0.0,1.0,5.0,15.0
2020.0,Andre Russell,10.0,0.0,117.0,25.0,13.0,81.0,144.44,0.0,0.0,9.0,9.0,2.0,0.0,10.0,108.0,175.0,6.0,29.16,9.72,18.0,0.0,0.0,2.0,29.0
2019.0,Andre Russell,14.0,4.0,510.0,80.0,56.66,249.0,204.81,0.0,4.0,31.0,52.0,4.0,0.0,14.0,181.0,287.0,11.0,26.09,9.51,16.45,0.0,0.0,2.0,21.0
2018.0,Andre Russell,16.0,3.0,316.0,88.0,28.72,171.0,184.79,0.0,1.0,17.0,31.0,8.0,0.0,16.0,227.0,355.0,13.0,27.3,9.38,17.46,0.0,0.0,3.0,31.0
2016.0,Andre Russell,12.0,1.0,188.0,39.0,26.85,114.0,164.91,0.0,0.0,10.0,15.0,2.0,0.0,12.0,219.0,291.0,15.0,19.4,7.97,14.6,1.0,0.0,4.0,20.0
2015.0,Andre Russell,13.0,2.0,326.0,66.0,36.22,169.0,192.89,0.0,3.0,35.0,19.0,6.0,0.0,13.0,244.0,324.0,14.0,23.14,7.96,17.42,0.0,0.0,3.0,32.0
2014.0,Andre Russell,2.0,0.0,2.0,1.0,1.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,52.0,1.0,52.0,10.4,30.0,0.0,0.0,1.0,25.0
2013.0,Andre Russell,3.0,0.0,11.0,7.0,5.5,14.0,78.57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,68.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,13.0
2012.0,Andre Russell,4.0,0.0,47.0,31.0,23.5,26.0,180.76,0.0,0.0,3.0,3.0,0.0,0.0,4.0,96.0,161.0,1.0,161.0,10.06,96.0,0.0,0.0,1.0,51.0
2024.0,Angkrish Raghuvanshi,10.0,0.0,163.0,54.0,23.29,105.0,155.24,0.0,1.0,16.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Anrich Nortje,6.0,0.0,4.0,4.0,2.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,132.0,294.0,7.0,42.0,13.36,18.86,0.0,0.0,3.0,59.0
2023.0,Anrich Nortje,10.0,4.0,37.0,23.0,12.33,29.0,127.59,0.0,0.0,6.0,0.0,2.0,0.0,10.0,240.0,364.0,10.0,36.4,9.1,24.0,0.0,0.0,2.0,20.0
2022.0,Anrich Nortje,6.0,1.0,1.0,1.0,0.0,6.0,16.67,0.0,0.0,0.0,0.0,2.0,0.0,6.0,134.0,217.0,9.0,24.11,9.72,14.89,0.0,0.0,3.0,42.0
2021.0,Anrich Nortje,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,182.0,187.0,12.0,15.58,6.16,15.16,0.0,0.0,2.0,12.0
2020.0,Anrich Nortje,16.0,4.0,7.0,3.0,7.0,6.0,116.66,0.0,0.0,0.0,0.0,4.0,0.0,16.0,366.0,512.0,22.0,23.27,8.39,16.63,0.0,0.0,3.0,33.0
2024.0,Anshul Kamboj,3.0,1.0,2.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,60.0,114.0,2.0,57.0,11.4,30.0,0.0,0.0,1.0,24.0
2024.0,Anuj Rawat,5.0,1.0,98.0,48.0,24.5,77.0,127.27,0.0,0.0,10.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,Anuj Rawat,9.0,4.0,91.0,29.0,30.33,71.0,128.17,0.0,0.0,6.0,4.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Anuj Rawat,8.0,0.0,129.0,66.0,16.13,118.0,109.32,0.0,1.0,10.0,7.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Anuj Rawat,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Anukul Roy,3.0,1.0,3.0,3.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,60.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,6.0
2023.0,Anukul Roy,4.0,2.0,23.0,13.0,11.5,19.0,121.05,0.0,0.0,3.0,0.0,4.0,0.0,4.0,48.0,65.0,3.0,21.67,8.13,16.0,0.0,0.0,2.0,19.0
2022.0,Anukul Roy,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.0,55.0,1.0,55.0,7.86,42.0,0.0,0.0,1.0,28.0
2019.0,Anukul Roy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,1.0,11.0,5.5,12.0,0.0,0.0,1.0,11.0
2024.0,Arjun Tendulkar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,22.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,22.0
2023.0,Arjun Tendulkar,4.0,0.0,13.0,13.0,13.0,9.0,144.44,0.0,0.0,0.0,1.0,0.0,0.0,4.0,59.0,92.0,3.0,30.67,9.36,19.67,0.0,0.0,1.0,9.0
2024.0,Arshdeep Singh,14.0,0.0,4.0,4.0,4.0,3.0,133.33,0.0,0.0,1.0,0.0,1.0,0.0,14.0,302.0,505.0,19.0,26.58,10.03,15.89,1.0,0.0,4.0,29.0
2023.0,Arshdeep Singh,14.0,2.0,2.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,305.0,493.0,17.0,29.0,9.7,17.94,1.0,0.0,4.0,29.0
2022.0,Arshdeep Singh,14.0,3.0,21.0,10.0,7.0,29.0,72.41,0.0,0.0,3.0,0.0,4.0,0.0,14.0,300.0,385.0,10.0,38.5,7.7,30.0,0.0,0.0,3.0,37.0
2021.0,Arshdeep Singh,12.0,2.0,2.0,1.0,0.0,3.0,66.66,0.0,0.0,0.0,0.0,4.0,0.0,12.0,248.0,342.0,18.0,19.0,8.27,13.77,0.0,1.0,5.0,32.0
2020.0,Arshdeep Singh,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,149.0,218.0,9.0,24.22,8.77,16.55,0.0,0.0,3.0,23.0
2019.0,Arshdeep Singh,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,109.0,3.0,36.33,10.9,20.0,0.0,0.0,2.0,43.0
2024.0,Arshin Kulkarni,2.0,0.0,9.0,9.0,4.5,8.0,112.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Ashutosh Sharma,11.0,2.0,189.0,61.0,27.0,113.0,167.26,0.0,1.0,10.0,15.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Atharva Taide,2.0,0.0,61.0,46.0,30.5,39.0,156.41,0.0,0.0,7.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0
2023.0,Atharva Taide,7.0,0.0,186.0,66.0,26.57,129.0,144.19,0.0,2.0,20.0,6.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Avesh Khan,15.0,3.0,10.0,7.0,0.0,5.0,200.0,0.0,0.0,1.0,0.0,2.0,0.0,16.0,329.0,526.0,19.0,27.68,9.59,17.32,0.0,0.0,3.0,27.0
2023.0,Avesh Khan,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,174.0,283.0,8.0,35.38,9.76,21.75,0.0,0.0,3.0,25.0
2022.0,Avesh Khan,13.0,3.0,22.0,12.0,22.0,13.0,169.23,0.0,0.0,0.0,3.0,2.0,0.0,13.0,286.0,416.0,18.0,23.11,8.73,15.89,1.0,0.0,4.0,24.0
2021.0,Avesh Khan,16.0,1.0,5.0,5.0,0.0,3.0,166.66,0.0,0.0,1.0,0.0,1.0,0.0,16.0,366.0,450.0,24.0,18.75,7.37,15.25,0.0,0.0,3.0,13.0
2020.0,Avesh Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,42.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,42.0
2019.0,Avesh Khan,1.0,1.0,4.0,4.0,0.0,3.0,133.33,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0
2018.0,Avesh Khan,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,114.0,204.0,4.0,51.0,10.73,28.5,0.0,0.0,2.0,29.0
2017.0,Avesh Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,23.0,1.0,23.0,5.75,24.0,0.0,0.0,1.0,23.0
2024.0,Axar Patel,14.0,4.0,235.0,66.0,29.38,179.0,131.28,0.0,2.0,19.0,10.0,13.0,0.0,14.0,264.0,337.0,11.0,30.64,7.66,24.0,0.0,0.0,2.0,25.0
2023.0,Axar Patel,14.0,3.0,283.0,54.0,28.3,203.0,139.41,0.0,1.0,21.0,15.0,7.0,0.0,14.0,282.0,338.0,11.0,30.73,7.19,25.64,0.0,0.0,2.0,13.0
2022.0,Axar Patel,13.0,6.0,182.0,42.0,45.5,120.0,151.67,0.0,0.0,12.0,10.0,8.0,0.0,13.0,258.0,321.0,6.0,53.5,7.47,43.0,0.0,0.0,2.0,10.0
2021.0,Axar Patel,12.0,1.0,40.0,12.0,8.0,46.0,86.95,0.0,0.0,2.0,1.0,4.0,0.0,12.0,276.0,306.0,15.0,20.4,6.65,18.4,0.0,0.0,3.0,21.0
2020.0,Axar Patel,15.0,1.0,117.0,42.0,14.62,85.0,137.64,0.0,0.0,6.0,8.0,6.0,0.0,15.0,306.0,327.0,9.0,36.33,6.41,34.0,0.0,0.0,2.0,18.0
2019.0,Axar Patel,14.0,6.0,110.0,26.0,18.33,88.0,125.0,0.0,0.0,10.0,3.0,9.0,0.0,14.0,306.0,364.0,10.0,36.4,7.13,30.6,0.0,0.0,2.0,22.0
2018.0,Axar Patel,9.0,2.0,80.0,19.0,13.33,69.0,115.94,0.0,0.0,3.0,4.0,2.0,0.0,9.0,156.0,218.0,3.0,72.66,8.38,52.0,0.0,0.0,1.0,21.0
2017.0,Axar Patel,14.0,5.0,227.0,44.0,28.37,162.0,140.12,0.0,0.0,11.0,11.0,7.0,0.0,14.0,288.0,362.0,15.0,24.13,7.54,19.2,0.0,0.0,3.0,11.0
2016.0,Axar Patel,14.0,3.0,111.0,36.0,15.85,77.0,144.15,0.0,0.0,4.0,8.0,2.0,0.0,14.0,287.0,388.0,13.0,29.84,8.11,22.07,1.0,0.0,4.0,21.0
2015.0,Axar Patel,14.0,3.0,206.0,40.0,22.88,174.0,118.39,0.0,0.0,13.0,8.0,7.0,0.0,14.0,280.0,392.0,13.0,30.15,8.4,21.53,0.0,0.0,2.0,11.0
2014.0,Axar Patel,17.0,2.0,62.0,42.0,10.33,60.0,103.33,0.0,0.0,6.0,1.0,7.0,0.0,17.0,396.0,405.0,17.0,23.82,6.13,23.29,0.0,0.0,3.0,24.0
2024.0,Ayush Badoni,14.0,4.0,235.0,55.0,29.38,171.0,137.43,0.0,2.0,22.0,5.0,3.0,0.0,14.0,12.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.0
2023.0,Ayush Badoni,15.0,2.0,238.0,59.0,23.8,172.0,138.37,0.0,1.0,13.0,12.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Ayush Badoni,13.0,3.0,161.0,54.0,20.13,130.0,123.85,0.0,1.0,11.0,7.0,9.0,0.0,13.0,12.0,11.0,2.0,5.5,5.5,6.0,0.0,0.0,1.0,5.0
2024.0,Azmatullah Omarzai,7.0,0.0,42.0,17.0,10.5,33.0,127.27,0.0,0.0,2.0,2.0,0.0,0.0,7.0,126.0,186.0,4.0,46.5,8.86,31.5,0.0,0.0,2.0,27.0
2024.0,B. Sai Sudharsan,12.0,1.0,527.0,103.0,47.91,373.0,141.29,1.0,2.0,48.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,B. Sai Sudharsan,8.0,1.0,362.0,96.0,51.71,256.0,141.41,0.0,3.0,33.0,12.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,B. Sai Sudharsan,5.0,1.0,145.0,65.0,36.25,114.0,127.19,0.0,1.0,14.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,Bhuvneshwar Kumar,16.0,2.0,23.0,13.0,7.67,29.0,79.31,0.0,0.0,3.0,0.0,1.0,0.0,16.0,342.0,533.0,11.0,48.45,9.35,31.09,0.0,0.0,3.0,41.0
2023.0,Bhuvneshwar Kumar,14.0,3.0,42.0,27.0,14.0,47.0,89.36,0.0,0.0,4.0,0.0,3.0,0.0,14.0,306.0,425.0,16.0,26.56,8.33,19.13,0.0,1.0,5.0,30.0
2022.0,Bhuvneshwar Kumar,14.0,3.0,24.0,8.0,8.0,26.0,92.31,0.0,0.0,3.0,0.0,2.0,0.0,14.0,313.0,383.0,12.0,31.92,7.34,26.08,0.0,0.0,3.0,22.0
2021.0,Bhuvneshwar Kumar,11.0,6.0,34.0,14.0,34.0,30.0,113.33,0.0,0.0,3.0,0.0,0.0,0.0,11.0,252.0,335.0,6.0,55.83,7.97,42.0,0.0,0.0,1.0,16.0
2020.0,Bhuvneshwar Kumar,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,99.0,3.0,33.0,6.98,28.33,0.0,0.0,2.0,25.0
2019.0,Bhuvneshwar Kumar,15.0,2.0,12.0,7.0,4.0,19.0,63.15,0.0,0.0,1.0,0.0,4.0,0.0,15.0,354.0,461.0,13.0,35.46,7.81,27.23,0.0,0.0,2.0,24.0
2018.0,Bhuvneshwar Kumar,12.0,2.0,13.0,7.0,6.5,16.0,81.25,0.0,0.0,1.0,0.0,2.0,0.0,12.0,277.0,354.0,9.0,39.33,7.66,30.77,0.0,0.0,3.0,26.0
2017.0,Bhuvneshwar Kumar,14.0,1.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,314.0,369.0,26.0,14.19,7.05,12.07,0.0,1.0,5.0,19.0
2016.0,Bhuvneshwar Kumar,17.0,2.0,43.0,21.0,7.16,27.0,159.25,0.0,0.0,6.0,1.0,6.0,0.0,17.0,396.0,490.0,23.0,21.3,7.42,17.21,1.0,0.0,4.0,29.0
2015.0,Bhuvneshwar Kumar,14.0,2.0,17.0,11.0,17.0,10.0,170.0,0.0,0.0,2.0,1.0,5.0,0.0,14.0,310.0,407.0,18.0,22.61,7.87,17.22,0.0,0.0,3.0,26.0
2014.0,Bhuvneshwar Kumar,14.0,1.0,1.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,319.0,354.0,20.0,17.7,6.65,15.95,1.0,0.0,4.0,14.0
2013.0,Bhuvneshwar Kumar,16.0,2.0,52.0,24.0,7.42,71.0,73.23,0.0,0.0,3.0,1.0,2.0,0.0,16.0,342.0,371.0,13.0,28.53,6.5,26.3,0.0,0.0,3.0,18.0
